input_seq_id;hit_num;accession_id;definition
186_liquor_Chelyabinsk;316;KF374828;HIV-1 isolate 11RU13552 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;317;KF374814;HIV-1 isolate 11RU12106 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;318;KF374835;HIV-1 isolate 12RU15573 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;319;KF374716;HIV-1 isolate 12RU6994 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;320;MK245594;HIV-1 isolate 04-2_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;321;MG211618;HIV-1 isolate 16Tomsk3130 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;322;MF373150;HIV-1 isolate 039KZ from Sweden, partial genome
186_liquor_Chelyabinsk;323;KX574383;HIV-1 isolate Kemerovo52 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;324;KF374715;HIV-1 isolate 12RU6988 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;325;MK002585;HIV-1 isolate 95_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;326;MW229212;HIV-1 isolate 04_KRS_12.18 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;327;MK002580;HIV-1 isolate 84_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;328;MH543211;HIV-1 isolate 290_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;329;MH543188;HIV-1 isolate 232_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;330;KF374847;HIV-1 isolate 12RU686n from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;331;KF374777;HIV-1 isolate 11RU9966 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;332;MK245734;HIV-1 isolate 360_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;333;MH543195;HIV-1 isolate 243_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;334;MH543168;HIV-1 isolate 172_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;335;MG211611;HIV-1 isolate 16Tomsk2883 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;336;KX574363;HIV-1 isolate Kemerovo22 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;337;MZ327295;HIV-1 isolate RU_ERS_2568_2018 from Russia, complete genome
186_liquor_Chelyabinsk;338;MZ327293;HIV-1 isolate RU_ERS_2550_2018 from Russia, complete genome
186_liquor_Chelyabinsk;339;KF374740;HIV-1 isolate 11RU9654 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;340;JX500705;HIV-1 isolate 12RU15r from Russia, partial genome
186_liquor_Chelyabinsk;341;MT334923;HIV-1 isolate RU_ERS_1015_2016 from Russia, complete genome
186_liquor_Chelyabinsk;342;MG211610;HIV-1 isolate 16Tomsk2864 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;343;MG211598;HIV-1 isolate 16Tomsk2624 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;344;JX290266;HIV-1 isolate 10RU6803 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;345;MH543306;HIV-1 isolate 216_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;346;MH543167;HIV-1 isolate 170_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;347;MH543140;HIV-1 isolate 88_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;348;MG211600;HIV-1 isolate 16Tomsk2632 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;349;KF374720;HIV-1 isolate 12RU7003 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;350;KF374717;HIV-1 isolate 12RU6996 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;351;MK245728;HIV-1 isolate 336_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;352;MH543132;HIV-1 isolate 71_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;353;MG211625;HIV-1 isolate 16Tomsk3595 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;354;MW229223;HIV-1 isolate 147_KRS_08.20 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;355;MG211597;HIV-1 isolate 16Tomsk2613 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;356;MT101823;HIV-1 isolate 16RU36 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;357;KY235826;HIV-1 isolate 15UZ11 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;358;MK245761;HIV-1 isolate 475_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;359;MK228767;HIV-1 isolate 40_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;360;MK228730;HIV-1 isolate 02_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;361;MH543155;HIV-1 isolate 136_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;362;MH543146;HIV-1 isolate 108_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;363;MG799014;HIV-1 isolate KYR_Bishkek15 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;364;MG211575;HIV-1 isolate 15Tomsk47 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;365;KY238325;"HIV-1 isolate MSK_SK_005 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;366;KX574380;HIV-1 isolate Kemerovo48 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;367;MW229215;HIV-1 isolate 20_KRS_12.18 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;368;MH543203;HIV-1 isolate 265_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;369;MG211657;HIV-1 isolate 16Tomsk2621 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;370;KY235834;HIV-1 isolate 15UZ21 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;371;MT101811;HIV-1 isolate 16RU19 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;372;MK245597;HIV-1 isolate 57_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;373;MH543221;HIV-1 isolate 320_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;374;MH543207;HIV-1 isolate 275_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;375;MH543187;HIV-1 isolate 210_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;376;MG799080;HIV-1 isolate KYR_Osh56 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;377;KX574382;HIV-1 isolate Kemerovo50 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;378;MT101808;HIV-1 isolate 16RU13 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;379;MN649303;HIV-1 isolate 20_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;380;MG799079;HIV-1 isolate KYR_Osh55 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;381;MG211569;HIV-1 isolate 15Tomsk35 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;382;KY235803;HIV-1 isolate 13UZ34 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;383;MN649309;HIV-1 isolate 30_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;384;MK245752;HIV-1 isolate 428_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;385;MH543177;HIV-1 isolate 189_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;386;KF374719;HIV-1 isolate 12RU6998 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;387;MG799095;HIV-1 isolate KYR_Osh81 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;388;MG211661;HIV-1 isolate 16Tomsk8918 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;389;MG211560;HIV-1 isolate 15Tomsk19 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;390;KY238333;HIV-1 isolate MSK_SK_010_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;391;MK228762;HIV-1 isolate 35_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;392;KY235840;HIV-1 isolate 15UZ30 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;393;KY235835;HIV-1 isolate 15UZ22 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;394;KY235809;HIV-1 isolate 13UZ51 from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;395;MG799060;HIV-1 isolate KYR_Osh21 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;396;MG264379;HIV-1 isolate Krasnodar01 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;397;MN649297;HIV-1 isolate 12_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;398;MG799100;HIV-1 isolate KYR_Osh93 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;399;MH543128;HIV-1 isolate 65_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;400;MH543193;HIV-1 isolate 240_TAJ from Tajikistan pol protein (pol) gene, partial cds
